1662044804;3458;8;S
1662044805;3458;4;E
1662044806;3457;6;E
1662044807;3457;12;S
1662044808;3465;6;S
1662044809;3466;12;S
1662044810;3458;1;S
1662044811;3469;1;E
1662044812;3469;1;S
1662044813;3461;1;E
1662044814;3463;8;E
1662044815;3463;1;S
1662044816;3461;12;S
1662044817;3467;8;E
1662044818;3467;12;S
1662044819;3458;12;E
1662044820;3463;8;E
1662044821;3463;1;S
1662044822;3458;5;S
1662044823;3463;8;E
1662044824;3456;6;E
1662044825;3456;5;S
1662044826;3463;1;S
1662044827;3462;6;E
1662044828;3458;1;E
1662044829;3463;5;E
1662044830;3463;8;S
1662044831;3458;1;S
1662044832;3462;8;S
1662044833;3464;1;E
1662044834;3463;5;E
1662044835;3464;4;S
1662044836;3463;1;S
1662044837;3459;12;E
1662044838;3468;5;E
1662044839;3456;8;E
1662044840;3465;6;E
1662044841;3457;12;E
1662044842;3457;8;S
1662044843;3459;12;S
1662044844;3465;5;S
1662044845;3456;4;S
1662044846;3468;6;S
1662044847;3466;5;E
1662044848;3459;12;E
1662044849;3456;1;E
1662044850;3468;12;E
1662044851;3465;1;E
1662044852;3465;8;S
1662044853;3468;1;S
1662044854;3467;1;E
1662044855;3458;1;E
1662044856;3458;8;S
1662044857;3467;1;S
1662044858;3456;4;S
1662044859;3461;5;E
1662044860;3461;8;S
1662044861;3459;6;S
1662044862;3461;8;E
1662044863;3461;1;S
1662044864;3457;8;E
1662044865;3457;6;S
1662044866;3458;8;E
1662044867;3458;12;S
1662044868;3466;1;S
1662044869;3463;12;E
1662044870;3463;1;S
1662044871;3459;12;E
1662044872;3459;6;S
1662044873;3457;4;E
1662044874;3457;5;S
1662044875;3462;8;E
1662044876;3462;8;S
1662044877;3457;1;E
1662044878;3464;8;E
1662044879;3458;4;E
1662044880;3461;4;E
1662044881;3468;8;E
1662044882;3457;12;S
1662044883;3468;5;S
1662044884;3465;1;E
1662044885;3465;6;S
1662044886;3467;5;E
1662044887;3469;12;E
1662044888;3469;4;S
1662044889;3469;8;E
1662044890;3459;6;E
1662044891;3457;6;E
1662044892;3464;12;S
1662044893;3456;12;E
1662044894;3459;4;S
1662044895;3456;8;S
1662044896;3457;6;S
1662044897;3461;4;S
1662044898;3469;4;S
1662044899;3467;4;S
1662044900;3458;5;S
1662044901;3469;5;E
1662044902;3464;5;E
1662044903;3464;1;S
1662044904;3467;12;E
1662044905;3467;12;S
1662044906;3467;8;E
1662044907;3467;12;S
1662044908;3469;8;S
1662044909;3468;4;E
1662044910;3468;5;S
1662044911;3469;8;E
1662044912;3469;12;S
1662044913;3460;6;E
1662044914;3466;6;E
1662044915;3466;6;S
1662044916;3462;4;E
1662044917;3462;1;S
1662044918;3460;5;S
1662044919;3459;1;E
1662044920;3459;1;S
1662044921;3457;12;E
1662044922;3457;6;S
1662044923;3464;4;E
1662044924;3464;8;S
1662044925;3460;12;E
1662044926;3456;8;E
1662044927;3456;4;S
1662044928;3460;4;S
1662044929;3463;1;E
1662044930;3463;6;S
1662044931;3463;12;E
1662044932;3463;6;S
1662044933;3465;12;E
1662044934;3465;6;S
1662044935;3464;5;E
1662044936;3464;12;S
1662044937;3466;6;E
1662044938;3462;1;E
1662044939;3462;1;S
1662044940;3466;5;S
1662044941;3456;8;E
1662044942;3467;12;E
1662044943;3467;8;S
1662044944;3456;5;S
1662044945;3469;8;E
1662044946;3469;5;S
1662044947;3460;12;E
1662044948;3458;6;E
1662044949;3458;8;S
1662044950;3460;6;S
1662044951;3459;12;E
1662044952;3458;1;E
1662044953;3466;5;E
1662044954;3466;4;S
1662044955;3461;6;E
1662044956;3459;6;S
1662044957;3463;1;E
1662044958;3463;12;S
1662044959;3457;1;E
1662044960;3457;5;S
1662044961;3467;6;E
1662044962;3467;1;S
1662044963;3461;5;S
1662044964;3458;5;S
1662044965;3465;8;E
1662044966;3469;12;E
1662044967;3466;5;E
1662044968;3459;12;E
1662044969;3457;1;E
1662044970;3457;12;S
1662044971;3458;6;E
1662044972;3461;12;E
1662044973;3461;8;S
1662044974;3458;1;S
1662044975;3459;6;S
1662044976;3467;5;E
1662044977;3467;4;S
1662044978;3459;1;E
1662044979;3459;1;S
1662044980;3466;6;S
1662044981;3458;8;E
1662044982;3462;12;E
1662044983;3462;8;S
1662044984;3458;8;S
1662044985;3469;6;S
1662044986;3456;6;E
1662044987;3456;6;S
1662044988;3465;1;S
1662044989;3462;5;E
1662044990;3463;1;E
1662044991;3463;8;S
1662044992;3465;4;E
1662044993;3468;4;E
1662044994;3468;4;S
1662044995;3465;12;S
1662044996;3464;12;E
1662044997;3464;12;S
1662044998;3462;1;S
1662044999;3463;8;E
1662045000;3463;1;S
1662045001;3463;1;E
1662045002;3463;1;S
1662045003;3468;8;E
1662045004;3465;1;E
1662045005;3465;1;S
1662045006;3459;5;E
1662045007;3457;6;E
1662045008;3465;6;E
1662045009;3465;6;S
1662045010;3464;6;E
1662045011;3469;6;E
1662045012;3457;4;S
1662045013;3468;5;S
1662045014;3469;12;S
1662045015;3458;1;E
1662045016;3462;8;E
1662045017;3462;1;S
1662045018;3465;4;E
1662045019;3465;6;S
1662045020;3458;8;S
1662045021;3469;6;E
1662045022;3466;12;E
1662045023;3462;1;E
1662045024;3462;8;S
1662045025;3466;12;S
1662045026;3457;6;E
1662045027;3463;1;E
1662045028;3459;6;S
1662045029;3467;8;E
1662045030;3463;5;S
1662045031;3467;12;S
1662045032;3457;4;S
1662045033;3469;6;S
1662045034;3465;1;E
1662045035;3456;8;E
1662045036;3456;6;S
1662045037;3465;5;S
1662045038;3462;6;E
1662045039;3462;4;S
1662045040;3469;8;E
1662045041;3468;6;E
1662045042;3460;4;E
1662045043;3465;1;E
1662045044;3465;5;S
1662045045;3460;12;S
1662045046;3468;12;S
1662045047;3464;6;S
1662045048;3463;6;E
1662045049;3463;6;S
1662045050;3465;5;E
1662045051;3461;12;E
1662045052;3465;6;S
1662045053;3465;8;E
1662045054;3465;5;S
1662045055;3456;12;E
1662045056;3462;8;E
1662045057;3460;5;E
1662045058;3460;5;S
1662045059;3462;5;S
1662045060;3456;1;S
1662045061;3461;1;S
1662045062;3469;12;S
1662045063;3469;6;E
1662045064;3457;8;E
1662045065;3460;4;E
1662045066;3460;8;S
1662045067;3468;5;E
1662045068;3460;5;E
1662045069;3460;8;S
1662045070;3468;4;S
1662045071;3467;8;E
1662045072;3467;6;S
1662045073;3457;5;S
1662045074;3469;5;S
1662045075;3469;12;E
1662045076;3469;1;S
1662045077;3462;4;E
1662045078;3462;6;S
1662045079;3465;6;E
1662045080;3465;4;S
1662045081;3462;8;E
1662045082;3468;8;E
1662045083;3468;5;S
1662045084;3468;12;E
1662045085;3468;6;S
1662045086;3463;8;E
1662045087;3463;1;S
1662045088;3462;6;S
1662045089;3466;1;E
1662045090;3467;8;E
1662045091;3456;4;E
1662045092;3456;4;S
1662045093;3468;4;E
1662045094;3468;4;S
1662045095;3467;8;S
1662045096;3466;5;S
1662045097;3467;1;E
1662045098;3467;8;S
1662045099;3461;4;E
1662045100;3467;4;E
1662045101;3467;5;S
1662045102;3458;4;E
1662045103;3456;8;E
1662045104;3459;5;E
1662045105;3459;4;S
1662045106;3469;6;E
1662045107;3464;5;E
1662045108;3464;12;S
1662045109;3469;5;S
1662045110;3456;4;S
1662045111;3458;4;S
1662045112;3463;8;E
1662045113;3462;6;E
1662045114;3462;8;S
1662045115;3464;8;E
1662045116;3461;1;S
1662045117;3463;4;S
1662045118;3464;1;S
1662045119;3459;5;E
1662045120;3459;8;S
1662045121;3462;12;E
1662045122;3462;12;S
1662045123;3468;5;E
1662045124;3460;5;E
1662045125;3466;12;E
1662045126;3469;4;E
1662045127;3469;12;S
1662045129;3457;12;E
1662045130;3461;4;E
1662045131;3461;8;S
1662045132;3457;12;S
1662045133;3469;12;S
1662045134;3459;4;E
1662045135;3459;12;S
1662045136;3464;4;E
1662045137;3464;5;S
1662045138;3459;1;E
1662045139;3463;6;E
1662045140;3463;6;S
1662045141;3459;5;S
1662045142;3466;5;S
1662045143;3465;6;E
1662045144;3464;12;E
1662045145;3457;1;E
1662045146;3457;4;S
1662045147;3465;4;S
1662045148;3465;6;E
1662045149;3463;6;E
1662045150;3463;5;S
1662045151;3462;6;E
1662045152;3462;4;S
1662045153;3459;4;E
1662045154;3458;5;E
1662045155;3458;6;S
1662045156;3461;12;E
1662045157;3458;4;E
1662045158;3458;4;S
1662045159;3461;8;S
1662045160;3463;8;E
1662045161;3468;1;S
1662045162;3463;1;S
1662045163;3469;4;E
1662045164;3462;6;E
1662045165;3460;4;S
1662045166;3460;5;E
1662045167;3465;4;S
1662045168;3469;5;S
1662045169;3460;1;S
1662045170;3458;5;E
1662045171;3468;1;E
1662045172;3465;12;E
1662045173;3461;1;E
1662045174;3461;4;S
1662045175;3465;12;S
1662045176;3468;8;S
1662045177;3458;4;S
1662045178;3456;4;E
1662045179;3466;1;E
1662045180;3466;8;S
1662045181;3459;1;S
1662045182;3462;1;S
1662045183;3456;8;S
1662045184;3466;5;E
1662045185;3459;5;E
1662045186;3464;5;S
1662045187;3460;1;E
1662045188;3460;12;S
1662045189;3467;6;E
1662045190;3461;6;E
1662045191;3456;1;E
1662045192;3456;1;S
1662045193;3456;6;E
1662045194;3463;8;E
1662045195;3458;5;E
1662045196;3457;8;E
1662045197;3466;1;S
1662045198;3457;4;S
1662045199;3466;4;E
1662045200;3466;6;S
1662045201;3458;5;S
1662045202;3463;8;S
1662045203;3467;1;S
1662045204;3456;4;S
1662045205;3461;4;S
1662045206;3459;4;S
1662045207;3457;1;E
1662045208;3457;8;S
1662045209;3458;1;E
1662045210;3458;5;S
1662045211;3465;1;E
1662045212;3465;12;S
1662045213;3464;4;E
1662045214;3459;1;E
1662045215;3459;12;S
1662045216;3460;8;E
1662045217;3457;4;E
1662045218;3459;1;E
1662045219;3459;12;S
1662045220;3457;6;S
1662045221;3463;6;E
1662045222;3463;1;S
1662045223;3460;12;S
1662045224;3464;8;S
1662045225;3462;8;E
1662045226;3462;6;S
1662045227;3463;8;E
1662045228;3463;12;S
1662045229;3469;5;E
1662045230;3469;6;S
1662045231;3466;5;E
1662045232;3466;6;S
1662045233;3459;8;E
1662045234;3462;12;E
1662045235;3462;12;S
1662045236;3462;5;E
1662045237;3464;12;E
1662045238;3464;6;S
1662045239;3462;4;S
1662045240;3464;6;E
1662045241;3464;5;S
1662045242;3464;8;E
1662045243;3464;12;S
1662045244;3461;8;E
1662045245;3458;1;E
1662045246;3458;8;S
1662045247;3468;1;E
1662045248;3465;8;E
1662045249;3457;6;E
1662045250;3461;12;S
1662045251;3462;1;E
1662045252;3462;4;S
1662045253;3457;6;S
1662045254;3457;8;E
1662045255;3460;12;E
1662045256;3462;12;E
1662045257;3462;8;S
1662045258;3460;5;S
1662045259;3462;8;E
1662045260;3462;4;S
1662045261;3463;4;E
1662045262;3464;1;E
1662045263;3456;8;E
1662045264;3456;5;S
1662045265;3469;1;E
1662045266;3469;12;S
1662045267;3464;4;S
1662045268;3456;12;E
1662045269;3456;4;S
1662045270;3465;8;S
1662045271;3467;6;E
1662045272;3467;6;S
1662045273;3463;1;S
1662045274;3469;12;E
1662045275;3461;5;E
1662045276;3461;4;S
1662045277;3469;1;S
1662045278;3457;4;S
1662045279;3468;12;S
1662045280;3459;1;S
1662045281;3468;1;E
1662045282;3468;8;S
1662045283;3465;6;E
1662045284;3467;5;E
1662045285;3467;1;S
1662045286;3465;6;S
1662045287;3468;4;E
1662045288;3459;4;E
1662045289;3461;6;E
1662045290;3456;8;E
1662045291;3469;12;E
1662045292;3469;8;S
1662045293;3456;1;S
1662045294;3461;1;S
1662045295;3464;8;E
1662045296;3459;1;S
1662045297;3461;1;E
1662045298;3467;1;E
1662045299;3467;1;S
1662045300;3464;8;S
1662045301;3458;12;E
1662045302;3458;4;S
1662045303;3461;12;S
1662045304;3468;4;S
1662045305;3467;12;E
1662045306;3467;4;S
1662045307;3468;5;E
1662045308;3463;12;E
1662045309;3463;5;S
1662045310;3468;5;S
1662045311;3465;1;E
1662045312;3468;8;E
1662045313;3468;6;S
1662045314;3463;5;E
1662045315;3463;8;S
1662045316;3464;1;E
1662045317;3467;6;E
1662045318;3467;5;S
1662045319;3464;12;S
1662045320;3465;12;S
1662045321;3460;5;E
1662045322;3466;6;E
1662045323;3466;6;S
1662045324;3465;12;E
1662045325;3465;12;S
1662045326;3465;1;E
1662045327;3465;1;S
1662045328;3460;12;S
1662045329;3462;4;E
1662045330;3469;12;E
1662045331;3466;12;E
1662045332;3466;4;S
1662045333;3469;1;S
1662045334;3459;4;E
1662045335;3466;1;E
1662045336;3466;8;S
1662045337;3459;5;S
1662045338;3462;4;S
1662045339;3460;8;E
1662045340;3463;4;E
1662045341;3462;12;E
1662045342;3456;5;E
1662045343;3456;5;S
1662045344;3459;8;E
1662045345;3459;8;S
1662045346;3462;5;S
1662045347;3463;5;S
1662045348;3469;6;E
1662045349;3469;5;S
1662045350;3458;8;E
1662045351;3458;5;S
1662045352;3460;4;S
1662045353;3456;5;E
1662045354;3465;8;E
1662045355;3465;6;S
1662045356;3456;12;S
1662045357;3464;4;E
1662045358;3461;5;E
1662045359;3467;8;E
1662045360;3463;5;E
1662045361;3467;6;S
1662045362;3458;5;E
1662045363;3458;4;S
1662045364;3463;12;S
1662045365;3459;6;E
1662045366;3459;5;S
1662045367;3465;8;E
1662045368;3469;5;E
1662045369;3469;1;S
1662045370;3462;4;E
1662045371;3465;4;S
1662045372;3467;1;E
1662045373;3463;5;E
1662045374;3463;4;S
1662045375;3462;12;S
1662045376;3463;1;E
1662045377;3458;8;E
1662045378;3469;12;E
1662045379;3459;5;E
1662045380;3463;1;S
1662045381;3459;4;S
1662045382;3469;5;S
1662045383;3458;5;S
1662045384;3457;6;E
1662045385;3458;8;E
1662045386;3458;4;S
1662045387;3457;5;S
1662045388;3457;8;E
1662045389;3456;12;E
1662045390;3456;4;S
1662045391;3457;5;S
1662045392;3467;12;S
1662045393;3461;6;S
1662045394;3464;4;S
1662045395;3456;12;E
1662045396;3459;5;E
1662045397;3468;5;E
1662045398;3461;12;E
1662045399;3461;5;S
1662045400;3468;8;S
1662045401;3459;4;S
1662045402;3456;12;S
1662045403;3462;6;E
1662045404;3461;5;E
1662045405;3458;12;E
1662045406;3459;8;E
1662045407;3459;6;S
1662045408;3459;4;E
1662045409;3459;1;S
1662045410;3468;8;E
1662045411;3456;5;E
1662045412;3456;6;S
1662045413;3459;12;E
1662045414;3459;6;S
1662045415;3468;4;S
1662045416;3459;4;E
1662045417;3459;1;S
1662045418;3463;5;E
1662045419;3463;5;S
1662045420;3463;6;E
1662045421;3463;8;S
1662045422;3458;5;S
1662045423;3461;4;S
1662045424;3469;8;E
1662045425;3468;4;E
1662045426;3467;5;E
1662045427;3466;1;E
1662045428;3466;5;S
1662045429;3460;1;E
1662045430;3458;4;E
1662045431;3462;8;S
1662045432;3458;8;S
1662045433;3465;12;E
1662045434;3459;12;E
1662045435;3465;6;S
1662045436;3462;5;E
1662045437;3458;8;E
1662045438;3458;5;S
1662045439;3462;12;S
1662045440;3459;12;S
1662045441;3458;6;E
1662045442;3459;4;E
1662045443;3459;12;S
1662045444;3466;1;E
1662045445;3466;6;S
1662045446;3464;12;E
1662045447;3464;5;S
1662045448;3458;5;S
1662045449;3469;1;S
1662045450;3462;1;E
1662045451;3462;6;S
1662045452;3460;4;S
1662045453;3462;4;E
1662045454;3456;4;E
1662045455;3458;6;E
1662045456;3466;4;E
1662045457;3466;12;S
1662045458;3462;1;S
1662045459;3458;8;S
1662045460;3468;4;S
1662045461;3456;12;S
1662045462;3456;8;E
1662045463;3460;8;E
1662045464;3460;6;S
1662045465;3469;4;E
1662045466;3469;8;S
1662045467;3456;12;S
1662045468;3467;12;S
1662045469;3462;5;E
1662045470;3462;12;S
1662045471;3469;12;E
1662045472;3469;8;S
1662045473;3468;12;E
1662045474;3466;4;E
1662045475;3464;1;E
1662045476;3464;4;S
1662045477;3457;12;E
1662045478;3460;8;E
1662045479;3456;12;E
1662045480;3458;12;E
1662045481;3458;12;S
1662045482;3458;1;E
1662045483;3458;4;S
1662045484;3458;8;E
1662045485;3457;1;S
1662045486;3459;1;E
1662045487;3459;4;S
1662045488;3457;5;E
1662045489;3461;4;E
1662045490;3461;6;S
1662045491;3466;12;S
1662045492;3456;6;S
1662045493;3456;5;E
1662045494;3456;8;S
1662045495;3462;5;E
1662045496;3460;12;S
1662045497;3462;4;S
1662045498;3457;8;S
1662045499;3458;5;S
1662045500;3468;5;S
1662045501;3456;8;E
1662045502;3456;8;S
1662045503;3468;5;E
1662045504;3468;6;S
1662045505;3461;12;E
1662045506;3461;8;S
1662045507;3457;6;E
1662045508;3466;6;E
1662045509;3466;12;S
1662045510;3457;6;S
1662045511;3456;6;E
1662045512;3456;12;S
1662045513;3465;1;E
1662045514;3465;5;S
1662045515;3461;5;E
1662045516;3458;4;E
1662045517;3466;12;E
1662045518;3466;4;S
1662045519;3458;4;S
1662045520;3461;1;S
1662045521;3466;4;E
1662045522;3468;6;E
1662045523;3468;5;S
1662045524;3467;5;E
1662045525;3457;6;E
1662045526;3460;4;E
1662045527;3467;1;S
1662045528;3460;12;S
1662045529;3466;8;S
1662045530;3457;6;S
1662045531;3456;1;E
1662045532;3466;6;E
1662045533;3465;1;E
1662045534;3465;5;S
1662045535;3466;1;S
1662045536;3463;4;E
1662045537;3465;1;E
1662045538;3465;5;S
1662045539;3463;5;S
1662045540;3456;8;S
1662045541;3466;6;E
1662045542;3466;8;S
1662045543;3469;12;E
1662045544;3467;5;E
1662045545;3467;6;S
1662045546;3460;1;E
1662045547;3460;1;S
1662045548;3469;5;S
1662045549;3461;6;E
1662045550;3465;12;E
1662045551;3465;12;S
1662045552;3461;1;S
1662045553;3459;12;E
1662045554;3459;8;S
1662045555;3461;12;E
1662045556;3461;8;S
1662045557;3456;4;E
1662045558;3456;12;S
1662045559;3457;1;E
1662045560;3457;8;S
1662045561;3462;4;E
1662045562;3461;12;E
1662045563;3461;4;S
1662045564;3459;8;E
1662045565;3459;8;S
1662045566;3463;1;E
1662045567;3460;6;E
1662045568;3465;8;E
1662045569;3465;12;S
1662045570;3465;8;E
1662045571;3465;4;S
1662045572;3464;1;E
1662045573;3465;1;E
1662045574;3467;12;E
1662045575;3467;8;S
1662045576;3465;12;S
1662045577;3468;6;E
1662045578;3468;12;S
1662045579;3468;12;E
1662045580;3468;8;S
1662045581;3464;6;S
1662045582;3460;1;S
1662045583;3463;4;S
1662045584;3462;5;S
1662045585;3466;6;E
1662045586;3469;8;E
1662045587;3457;12;E
1662045588;3465;5;E
1662045589;3465;12;S
1662045590;3457;6;S
1662045591;3457;4;E
1662045592;3469;4;S
1662045593;3457;6;S
1662045594;3466;6;S
1662045595;3461;12;E
1662045596;3456;6;E
1662045597;3456;4;S
1662045598;3461;1;S
1662045599;3460;8;E
1662045600;3460;6;S
1662045601;3460;8;E
1662045602;3460;6;S
1662045603;3463;8;E
1662045604;3463;12;S
1662045605;3462;6;E
1662045606;3464;12;E
1662045607;3464;8;S
1662045608;3459;4;E
1662045609;3459;6;S
1662045610;3464;4;E
1662045611;3457;5;E
1662045612;3457;1;S
1662045613;3465;5;E
1662045614;3456;5;E
1662045615;3456;6;S
1662045616;3465;4;S
1662045617;3464;12;S
1662045618;3462;4;S
1662045619;3465;1;E
1662045620;3465;8;S
1662045621;3460;1;E
1662045622;3460;6;S
1662045623;3467;12;E
1662045624;3466;4;E
1662045625;3466;12;S
1662045626;3467;5;S
1662045627;3463;5;E
1662045628;3463;5;S
1662045629;3462;1;E
1662045630;3458;6;E
1662045631;3458;4;S
1662045632;3462;12;S
1662045633;3465;4;E
1662045634;3465;4;S
1662045635;3467;8;E
1662045636;3467;1;S
1662045637;3467;6;E
1662045638;3467;1;S
1662045639;3464;1;E
1662045640;3456;6;E
1662045641;3456;5;S
1662045642;3466;8;E
1662045643;3466;8;S
1662045644;3467;1;E
1662045645;3466;5;E
1662045646;3458;5;E
1662045647;3469;8;E
1662045648;3469;1;S
1662045649;3462;4;E
1662045650;3465;12;E
1662045651;3465;1;S
1662045652;3467;4;S
1662045653;3462;5;S
1662045654;3458;5;S
1662045655;3462;12;E
1662045656;3462;5;S
1662045657;3469;6;E
1662045658;3464;5;S
1662045659;3461;6;E
1662045660;3461;1;S
1662045661;3468;12;E
1662045662;3460;8;E
1662045663;3460;1;S
1662045664;3464;12;E
1662045665;3464;1;S
1662045666;3456;6;E
1662045667;3456;1;S
1662045668;3468;4;S
1662045669;3459;6;E
1662045670;3468;4;E
1662045671;3468;5;S
1662045672;3459;5;S
1662045673;3457;4;E
1662045674;3457;8;S
1662045675;3469;5;S
1662045676;3469;4;E
1662045677;3467;6;E
1662045678;3467;5;S
1662045679;3469;12;S
1662045680;3464;4;E
1662045681;3464;12;S
1662045682;3466;4;S
1662045683;3467;1;E
1662045684;3457;8;E
1662045685;3461;8;E
1662045686;3461;6;S
1662045687;3457;4;S
1662045688;3467;8;S
1662045689;3461;5;E
1662045690;3463;1;E
1662045691;3466;8;E
1662045692;3466;5;S
1662045693;3463;5;S
